"","artist.hotttnesss","bars_start","beats_start","duration","end_of_fade_in","loudness","song.hotttnesss","start_of_fade_out","tatums_start","tempo","terms","time_signature"
"1138",0.256350363,2.04036,0.82321,254.9024,2.142,-13.242,0,234.823,0.36573,98.824,"bhangra",4
"1139",0.267124867,0.38946,0.38946,156.26404,0,-14.252,NA,150.61,0.22488,180.588,"chanson",1
"1140",0.378106965,0.73675,0.09252,131.94404,1.036,-10.823,0,118.59,0.09252,94.977,"cumbia",4
"1141",0.378649979,0.46606,0.46606,170.52689,4.394,-17.169,0,154.79,0.46606,188.068,"soundtrack",3
"1142",0.474247726,0.58516,0.1141,308.81914,0.096,-7.564,NA,305.348,0.1141,127.923,"pop rock",4
"1143",0.3138666,0.51915,0.17094,267.31057,0,-3.545,0.212045406,267.311,0.17094,170.003,"dance rock",4
"1144",0.458987258,1.06997,0.42328,205.08689,0.171,-4.181,0.476248227,196.882,0.09601,91.89,"jazz funk",4
"1145",0.372179878,0.67114,0.67114,35.97016,0.374,-20.026,0.324058699,33.576,0.41823,106.269,"blues-rock",1
"1146",0.352824194,1.06686,1.06686,248.81587,1.029,-8.432,0.408110884,245.911,0.88891,168.193,"christian metal",4
"1147",0.342406391,0.36676,0.36676,191.21587,0.189,-20.02,NA,182.689,0.36676,124.346,"modern rock",1
"1148",0.404897336,0.18607,0.18607,197.90322,0,-14.23,0,192.261,0.18607,167.477,"cabaret",3
"1149",0.32220637,4.1292,0.77809,443.68934,0,-6.465,0.405115722,443.689,0.36584,100.331,"post-hardcore",7
"1150",0.393660868,2.45461,1.90714,337.71057,5.23,-14.443,0.599660358,327.738,1.90714,219.826,"tech house",3
"1151",0.338846449,0.70931,0.37792,253.54404,0.144,-14.233,0.57010593,235.462,0.20882,177.841,"celtic",4
"1152",0.387973346,0.5567,0.5567,130.61179,0.206,-14.669,0.688504365,120.198,0.26717,101.166,"all-female",4
"1153",0.287731468,0.53716,0.53716,196.75383,0,-24.422,NA,190.56,0.13088,66.907,"latin jazz",1
"1154",0.479407676,0.75218,0.14668,255.4771,0.078,-10.794,NA,235.433,0.14668,99.565,"rock",4
"1155",0.156920309,1.09388,0.18194,241.3971,0.136,-13.115,NA,229.924,0.18194,131.729,"disco",4
"1156",0.545975531,2.38143,2.38143,169.50812,2.479,-14.338,0.6061494,169.508,2.38143,106.413,"electronic",1
"1157",0.432011947,0.12613,0.12613,257.30567,0,-14.173,0,251.188,0.12613,115.371,"gospel",1
"1158",0,4.32835,0.21765,172.93016,0.491,-17.242,NA,166.028,0.21765,88.908,"gospel",7
"1159",0.410053623,0.07686,0.07686,29.41342,0.194,-15,0,29.413,0.07686,170.781,"dancehall",1
"1160",0.360625671,0.65534,0.22581,225.33179,0.63,-28.2,0.334706549,204.608,0.22581,150.784,"smooth jazz",3
"1161",0.598596745,0.11237,0.11237,232.202,0.495,-4.165,0.927132546,223.126,0.11237,138.364,"teen pop",1
"1162",0,1.30825,0.17722,914.02404,0,-7.329,0,914.024,0.17722,107.433,"protopunk",3
"1163",0.476760867,0.71449,0.71449,179.04281,0,-3.884,NA,170.835,0.39416,69.792,"groove metal",3
"1164",0.448407442,0.21093,0.21093,214.64771,3.471,-10.491,NA,207.482,0.21093,156.222,"alternative metal",4
"1165",0.453435791,0.95527,0.48172,252.86485,0.346,-10.468,0.47643522,241.993,0.24016,123.997,"folk-pop",4
"1166",0.306947609,1.53239,1.05085,211.90485,2.218,-6.255,NA,206.582,0.80828,124.014,"visual kei",4
"1167",0.393660868,0.97104,0.42487,247.53587,0.398,-8.069,0.265861049,235.294,0.15179,110.04,"tech house",4
"1168",0.359290849,0.62853,0.24623,206.05342,0.189,-13.686,NA,198.507,0.05508,150.302,"rock steady",4
"1169",0.530262813,1.05956,0.40685,194.97751,3.268,-9.769,0.38293509,185.94,0.08965,91.453,"british invasion",4
"1170",0,0.10483,0.10483,215.77098,0.356,-18.86,NA,203.343,0.10483,100,"easy listening",4
"1171",0.423527585,1.67414,0.33008,238.28853,2.165,-11.4,0.266955186,228.258,0.10371,138.732,"latin jazz",5
"1172",0.27951548,0.52827,0.05277,185.73016,0.161,-13.569,NA,176.884,0.05277,129.714,"country rock",4
"1173",0.372378538,0.97041,0.29463,244.50567,0.205,-13.311,0.641771193,233.314,0.29463,87.136,"country rock",4
"1174",0,1.49247,0.12188,335.09832,2.101,-3.352,NA,327.924,0.12188,145.478,"jungle music",5
"1175",0.402054897,0.57055,0.57055,208.45669,0.514,-14.445,0.565451012,204.614,0.57055,96.874,"louisiana blues",4
"1176",0,0.30228,0.30228,233.92608,0.223,-7.306,NA,227.927,0.10053,99.955,"greek",1
"1177",0.176766901,1.67075,0.95508,319.39873,0.375,-12.471,NA,310.033,0.59462,84.998,"lovers rock",4
"1178",0.400879399,1.28832,0.77799,249.83465,5.683,-6.917,NA,241.122,0.49572,110.013,"europop",4
"1179",0.667294596,1.44576,0.50067,209.162,2.763,-7.078,NA,198.583,0.50067,125.057,"indie rock",4
"1180",0.38490225,0.88424,0.4036,238.41914,0.183,-7.404,0.619305881,229.198,0.08957,123.81,"hard trance",5
"1181",0.382545795,1.70344,0.29509,234.57914,0.223,-14.206,0.212045406,220.77,0.29509,42.106,"jazz funk",4
"1182",0.332324178,1.01503,0.57718,456.61995,0,-12.338,0,446.514,0.35826,136.248,"soukous",4
"1183",0.4695139,0.78322,0.07405,154.30485,0.385,-8.328,NA,154.305,0.07405,94.905,"hip hop",4
"1184",0.417601488,2.2265,1.06508,267.20608,0.874,-6.069,NA,258.264,0.91415,101.059,"samba",4
"1185",0.429601593,0.25283,0.25283,226.7424,0.201,-10.623,NA,215.075,0.25283,116.043,"cantonese pop",7
"1186",0.375494484,1.04583,0.02693,208.66567,0.171,-7.705,0.511424326,193.567,0.02693,120.064,"cumbia",4
"1187",0.547506775,1.19799,0.37235,136.14975,0,-6.419,NA,127.954,0.17365,124.481,"hardcore punk",3
"1188",0.273365751,0.48386,0.05925,431.93424,0,-6.451,0.352232225,419.178,0.05925,134.046,"congo",4
"1189",0.324334205,1.89313,0.29571,238.00118,0.386,-10.623,NA,228.542,0.16096,224.247,"brazilian jazz",7
"1190",0.439843854,0.75051,0.1788,355.29098,0.422,-16.136,NA,346.993,0.0357,105.025,"rock 'n roll",4
"1191",0.389535576,1.41131,0.29988,274.12853,0.235,-14.157,NA,256.546,0.10608,107.412,"future jazz",4
"1192",0.360170271,0.36569,0.36569,160.28689,0.436,-16.063,NA,157.867,0.19771,180.137,"country blues",1
"1193",0.289970667,0.63247,0.15686,192.41751,0.26,-17.307,0.377531645,174.126,0.15686,129.591,"brazilian pop music",4
"1194",0.386180416,0.9614,0.26909,241.89342,0.399,-8.085,NA,227.08,0.0958,172.172,"progressive house",4
"1195",0.390828596,0.23856,0.23856,171.4673,0.404,-14.736,0.215080319,165.796,0.23856,84.496,"space age pop",5
"1196",0.341073301,0.43157,0.11989,340.87138,0.369,-14.188,NA,330.35,0.11989,164.387,"delta blues",3
"1197",0.750426551,1.45447,0.51299,296.95955,0,-4.854,0.776350976,287.672,0.51299,128.134,"art rock",4
"1198",0.206020372,1.20492,0.23044,235.04934,0.154,-8.748,0.253834736,222.023,0.23044,126.191,"blues-rock",4
"1199",0.326848818,1.61992,0.76192,182.83057,0.247,-14.755,0.265861049,171.712,0.31709,74.601,"blues-rock",4
"1200",0.353000688,0.06846,0.06846,248.18893,0.293,-6.427,0.436904602,242.55,0.06846,123.633,"blues-rock",4
"1201",0.498497973,0.1743,0.1743,276.68853,0.304,-14.002,NA,270.414,0.1743,144.562,"experimental rock",4
"1202",0.295117194,0.46163,0.46163,127.16363,0,-21.177,0.266955186,122.863,0.46163,80.167,"folk-pop",1
"1203",0.298271606,0.17447,0.17447,420.49261,0,-15.655,0.288481643,420.493,0.17447,240.314,"stand-up comedy",1
"1204",0.261816098,0.26534,0.26534,279.19628,0.224,-8.78,NA,272.579,0.26534,94.276,"chinese music",4
"1205",0.255011258,0.16378,0.16378,528.40444,0.125,-13.89,NA,519.866,0.16378,112.752,"congo",4
"1206",0,1.78668,0.61623,187.95057,0.274,-11.516,NA,184.227,0.32375,103.432,"hip house",4
"1207",0.449423635,0.75015,0.06309,64.62649,0,-3.985,0.367273416,64.626,0.06309,90.148,"garage rock",4
"1208",0.370095929,0.60556,0.23026,220.15955,0.554,-7.717,0.229144104,214.616,0.04261,160.027,"chinese music",4
"1209",0.384549528,0.11979,0.11979,145.162,0.148,-6.643,0.928367113,136.319,0.11979,129.781,"pop rock",1
"1210",0.503362448,0.44144,0.44144,308.45342,0.108,-9.503,0.239629098,303.554,0.16003,103.637,"new wave",1
"1211",0.828906302,11.65072,0.56952,166.29506,0.142,-6.467,NA,161.472,0.18923,82.909,"rock",4
"1212",0.522047955,1.28757,0.31808,421.95546,0,-5.721,0.360370583,414.766,0.07599,122.484,"alternative dance",4
"1213",0.390023847,0.48225,0.48225,217.20771,0.305,-4.272,0,208.887,0.2882,154.093,"chill-out",4
"1214",0.368054039,0.44433,0.04142,234.78812,0.328,-8.032,0.494489518,234.788,0.04142,146.569,"country blues",4
"1215",0.338575027,1.2934,0.53876,192.26077,0,-13.626,NA,183.205,0.34756,160.663,"blue-eyed soul",4
"1216",0.364586575,2.12338,0.72974,233.92608,0.502,-13.984,0,231.828,0.37396,88.109,"jump blues",4
"1217",0.507965802,1.37257,0.35225,978.442,0,-11.524,0.812029298,966.954,0.07081,134.075,"experimental rock",4
"1218",0.318834232,1.88073,0.42453,171.75465,0.368,-11.528,NA,165.309,0.18162,82.604,"ccm",3
"1219",0.346357522,1.00732,0.44852,151.19628,0.296,-16.538,NA,148.248,0.08144,116.716,"orchestra",4
"1220",0.574921423,1.36125,0.44258,313.70404,15.018,-12.679,NA,299.619,0.21053,137.068,"dance rock",4
"1221",0.555138322,1.59641,0.77709,34.42893,0.177,-12.088,0.249065795,34.429,0.42216,86.056,"gangster rap",4
"1222",0.469340374,0.30812,0.30812,116.1922,0.107,-27.369,0.304169503,102.777,0.30812,56.306,"chill-out",1
"1223",0.520049688,0.81169,0.312,189.70077,0,-12.1,0.819642711,177.046,0.06216,119.683,"pop",3
"1224",0.610731463,0.4378,0.4378,425.03791,0,-10.943,NA,409.681,0.15862,108.662,"blues-rock",1
"1225",0.441355562,0.2604,0.2604,371.06893,0.149,-11.338,NA,348.421,0.2604,122.965,"europop",4
"1226",0,0.85326,0.37823,190.04036,1.083,-21.761,NA,183.606,0.13652,122.91,"hip house",4
"1227",0.40738683,1.78288,0.3839,399.882,3.663,-10.648,0.459127718,394.043,0.3839,85.399,"celtic rock",4
"1228",0.437866012,0.8722,0.52009,183.53587,0.296,-6.601,0.494489518,175.984,0.34925,174.268,"singer-songwriter",4
"1229",0.434346306,0.03771,0.03771,190.71955,0,-5.977,NA,187.431,0.03771,126.682,"dancehall",3
"1230",0.390434973,0.41834,0.03907,222.98077,0.188,-13.812,NA,206.292,0.03907,157.95,"brazilian jazz",4
"1231",0.443708895,0.53045,0.53045,169.35138,0,-14.073,0.405115722,163.828,0.53045,99.435,"blues-rock",4
"1232",0.404039734,0.90349,0.33043,132.67546,0,-19.814,0,128.151,0.33043,105.218,"future jazz",4
"1233",0.371711094,0.78281,0.10925,123.24526,0.203,-9.853,0,119.176,0.10925,88.967,"space age pop",3
"1234",0.353256679,1.08135,0.4242,245.02812,2.769,-14.775,0,232.815,0.4242,91.695,"dark ambient",3
"1235",0.458439468,1.79859,0.61281,257.69751,0.305,-9.495,0.758973794,244.849,0.16899,99.566,"hip hop",4
"1236",0.908202619,0.56033,0.10149,208.16934,3.634,-5.704,NA,197.764,0.10149,128.077,"dance pop",4
"1237",0.60725728,0.36991,0.36991,225.48853,0.345,-4.947,0.563246899,221.931,0.08698,106.919,"dance pop",4
"1238",0.631289508,0.75885,0.75885,206.81098,2.926,-3.738,NA,194.769,0.75885,85.331,"dance pop",3
"1239",0.342192311,0.35821,0.35821,133.3024,0.084,-13.771,0.572920148,125.028,0.16403,152.729,"country rock",4
"1240",0.448452837,0.83075,0.37541,277.81179,0.09,-5.431,0.266955186,277.812,0.14774,133.005,"dubstep",4
"1241",0.336327032,1.11126,0.77417,148.06159,0,-13.778,NA,144.701,0.60563,178.716,"easy listening",4
"1242",0.69616111,0.9466,0.03838,139.17995,0.351,-3.619,NA,131.326,0.03838,132.045,"hardcore punk",3
"1243",0.144684661,0.89666,0.14842,307.04281,0.302,-17.337,0.652518217,294.371,0.14842,157.582,"instrumental pop",4
"1244",0.490079584,0.92679,0.63298,200.75057,0.519,-11.448,0.590951394,191.025,0.48533,202.829,"rapcore",4
"1245",0.17819882,0.54348,0.54348,113.57995,0.217,-6.828,NA,106.597,0.27179,110.5,"french pop",1
"1246",0.377382917,2.30592,0.73828,175.75138,0.154,-17.114,NA,166.574,0.22559,85.765,"exotica",4
"1247",0.30285542,0.35597,0.35597,236.56444,0,-4.68,NA,226.743,0.16974,106.659,"bass music",4
"1248",0.627765135,0.32094,0.32094,246.7522,0.131,-6.873,NA,243.136,0.32094,79.428,"blues-rock",4
"1249",0,0.36543,0.36543,377.70404,0.27,-16.427,NA,364.733,0.12589,124.186,"flamenco",3
"1250",0,1.33209,0.33269,182.17751,0.276,-5.065,NA,179.154,0.08179,120.103,"greek",3
"1251",0.416644114,0.55108,0.55108,404.06159,0,-4.462,0,404.062,0.30165,120.25,"progressive trance",3
"1252",0.430697046,0.37317,0.37317,80.53506,0,-6.855,0.620923593,75.9,0.08816,104.783,"trip hop",4
"1253",0.373952779,1.61781,1.04608,541.23057,0.827,-15.586,NA,537.24,1.04608,109.051,"brutal death metal",4
"1254",0.374531255,0.24314,0.24314,241.52771,0.386,-6.01,0.345802234,229.204,0.03905,121.968,"j pop",4
"1255",0.338575027,0.26657,0.26657,177.57995,0.346,-11.027,NA,175.078,0.05428,146.913,"blue-eyed soul",1
"1256",0.438234414,0.94818,0.24273,651.59791,0.131,-10.718,NA,606.064,0.24273,86.589,"trip hop",4
"1257",0.403784235,1.35586,0.66278,142.86322,0,-9.532,NA,137.033,0.31922,87.897,"hip hop",4
"1258",0.449668691,0.22792,0.22792,114.31138,0.142,-10.261,NA,107.735,0.09292,221.858,"blues-rock",4
"1259",0.035307947,0.90826,0.30472,110.88934,0.136,-14.088,NA,105.599,0.30472,100.296,"easy listening",4
"1260",0.389414014,0.51739,0.51739,207.46404,0.345,-4.573,0.576399981,198.374,0.26067,117.973,"broken beat",1
"1261",0.410247408,0.43013,0.43013,168.01914,0.079,-11.803,NA,158.174,0.13813,103.088,"chicago soul",1
"1262",0.404798068,1.61409,0.29451,192.44363,2.537,-27.858,NA,189.272,0.29451,79.912,"chicago blues",4
"1263",0.45146606,0.86784,0.11347,307.722,0.13,-8.392,0.675696807,298.969,0.11347,75.706,"garage rock",4
"1264",0.416019234,0.8582,0.09827,222.92853,0,-7.123,0.676548906,210.611,0.09827,158.007,"reggaeton",4
"1265",0.271250596,1.12372,0.08632,246.69995,0.229,-9.76,NA,240.878,0.08632,172.061,"chanson",7
"1266",0.326750334,0.77895,0.05083,166.19057,2.014,-15.571,NA,160.148,0.05083,158.455,"delta blues",4
"1267",0.370273519,1.03914,0.51533,176.37832,0.421,-8.686,NA,169.32,0.51533,119.711,"symphony",4
"1268",0.409196036,0.12892,0.12892,84.16608,0,-11.433,NA,84.166,0.12892,155.05,"honky tonk",1
"1269",0.484876719,0.96964,0.31703,235.36281,0.456,-12.767,0.215080319,229.396,0.15203,91.859,"blues-rock",4
"1270",0.372356588,0.45442,0.07578,164.12689,0,-8.07,NA,156.462,0.07578,158.479,"flamenco",4
"1271",0.663686476,0.78768,0.05211,179.01669,3.442,-14.403,0.468997788,173.819,0.05211,80.999,"soft rock",7
"1272",0.574497026,1.53404,0.32863,323.10812,0,-4.018,NA,312.123,0.0284,100.026,"dirty south rap",4
"1273",0.310600344,3.43628,2.83169,179.93098,3.094,-16.334,0,173.105,2.83169,100.018,"comedy",4
"1274",0.364975595,0.7259,0.16772,274.12853,0.258,-5.912,0.503381236,255.849,0.16772,106.896,"hard rock",4
"1275",0.489149817,3.74115,3.40206,201.03791,7.297,-4.65,0.800849691,198.177,3.23209,177.152,"hard rock",4
"1276",0.235816028,0.89117,0.26494,120.16281,0,-3.909,0,120.163,0.26494,194.53,"digital hardcore",4
"1277",0.394884438,0.0774,0.0774,107.83302,0.833,-6.028,0.592333567,102.464,0.0774,217.289,"country blues",1
"1278",0,0.82583,0.11701,544.522,0.096,-10.971,NA,525.81,0.11701,84.64,"ghetto tech",5
"1279",0.363610865,0.90488,0.34938,55.40526,0,-23.73,NA,55.405,0.34938,109.158,"opera",4
"1280",0.460703675,2.42002,0.71082,190.14485,0.21,-10.288,NA,180.773,0.2965,72.656,"blue-eyed soul",3
"1281",0.408955833,2.17765,2.17765,113.78893,2.276,-13.289,0.476248227,109.552,1.9087,105.852,"irish folk",1
"1282",0,0,0,1400.37179,0.146,-8.792,0,1389.25,0,0,"funk metal",0
"1283",0.360744984,0.90149,0.35222,317.70077,8.963,-15.968,0,313.481,0.07827,110.1,"meditation",4
"1284",0.543225521,0.36717,0.36717,211.40853,0.218,-14.172,0.215080319,200.046,0.36717,95.655,"country gospel",4
"1285",0.524318921,0.5357,0.14946,184.68526,0.67,-4.768,0.63874564,176.791,0.14946,156.028,"post-grunge",4
"1286",0.328236584,0.84466,0.3699,314.14812,0,-5.853,0,304.21,0.13252,130.459,"glam rock",4
"1287",0.400387757,0.9269,0.13546,234.63138,0.212,-5.343,0.265861049,222.952,0.13546,147.886,"flamenco",4
"1288",0.418741085,0.95293,0.60345,320.05179,0,-5.647,0.619916274,316.668,0.42652,173.652,"samba",4
"1289",0.287370035,4.99015,0.43795,252.682,2.328,-12.239,0.265861049,246.236,0.17607,112.781,"blues-rock",4
"1290",0.38479891,0.66335,0.07113,183.11791,0.125,-13.881,0.555016409,176.448,0.07113,101.577,"country blues",4
"1291",0.30991934,0.82437,0.20874,189.57016,0.16,-8.888,0.236216271,184.442,0.20874,98.063,"ranchera",4
"1292",0.386237683,0.16402,0.16402,204.66893,0.252,-7.787,NA,198.687,0.16402,189.758,"tejano",4
"1293",0.61999595,0.94652,0.58425,188.96934,0,-12.193,0.345802234,171.508,0.40536,174.785,"country rock",4
"1294",0.459660463,0.50451,0.13704,209.55383,0,-8.43,NA,189.359,0.13704,166.026,"motown",4
"1295",0.423527585,0.18748,0.18748,266.60526,4.795,-14.818,0.471971172,258.67,0.18748,61.018,"latin jazz",1
"1296",0.371447106,1.11106,0.41401,131.81342,0.131,-3.525,NA,127.536,0.17769,93.021,"horror punk",4
"1297",0.417068913,1.37331,0.44852,333.21751,0,-6.883,NA,323.913,0.21494,130.016,"big beat",4
"1298",0.33581192,0.35693,0.35693,197.51138,0.469,-5.173,0.617365618,197.511,0.05904,101.923,"nu metal",4
"1299",0.42027433,0.88643,0.40932,295.96689,0,-7.632,0.212045406,286.691,0.40932,125.47,"jazz",4
"1300",0.449602656,0.81422,0.14061,203.10159,0.189,-12.042,NA,193.585,0.14061,88.064,"gangster rap",4
"1301",0.464152439,1.2163,0.07751,238.10567,0,-20.18,NA,238.106,0.07751,103.929,"opera",3
"1302",0.357784312,0.73036,0.33274,270.73261,0.102,-5.106,NA,268.132,0.13244,150.063,"hip hop",4
"1303",0.138639717,0.27639,0.27639,251.08853,0.374,-8.173,0.284457919,245.359,0.09985,179.665,"gaita",1
"1304",0.429261029,1.01124,0.12352,270.21016,0.142,-7.284,0,251.542,0.12352,135.87,"smooth jazz",4
"1305",0.144684661,1.21071,0.31033,444.81261,6.194,-8.424,NA,433.824,0.08684,128.972,"instrumental pop",4
"1306",0.382426584,0.17202,0.17202,395.17995,0.137,-8.586,NA,388.714,0.17202,124.988,"tech house",4
"1307",0.257649711,0.81221,0.17736,239.38567,0.618,-11.601,0,233.488,0.17736,188.947,"jungle music",5
"1308",0.311983595,0.29982,0.29982,502.69995,0.282,-8.016,NA,492.472,0.07542,129.245,"jazz funk",3
"1309",0.298448311,0.65667,0.15748,285.70077,0.113,-8.712,NA,285.701,0.15748,122.004,"new romantic",4
"1310",0.342192311,0.40299,0.40299,732.39465,0.356,-11.252,0,722.808,0.15487,119.649,"country rock",5
"1311",0.471126715,1.87732,0.59649,354.79465,13.903,-9.213,0.650808775,345.536,0.27535,98.763,"sludge metal",4
"1312",0.386669092,0.192,0.192,192.73098,0.415,-17.222,NA,185.806,0.192,110.595,"folk-pop",4
"1313",0.384230563,0.82902,0.37698,309.57669,3.065,-8.907,NA,296.118,0.1475,130.017,"pop rock",4
"1314",0.335368578,4.06333,1.26321,22.33424,0.456,-12.43,NA,22.334,0.5832,41.985,"future jazz",4
"1315",0,0.56863,0.56863,259.73506,0.078,-6.605,0,252.5,0.13345,92.215,"jazz",1
"1316",0.386151631,1.66203,0.4705,211.01669,0,-6.301,0,195.837,0.4705,150.096,"chanson",5
"1317",0.434930158,0.46372,0.09773,236.56444,0.421,-9.881,0.240374589,236.564,0.09773,165.111,"dancehall",4
"1318",0.386289651,1.55426,1.18365,192.15628,0,-9.256,0.215080319,186.59,1.0002,161.721,"roots reggae",4
"1319",0.497568734,1.11623,0.09078,209.60608,0.082,-13.551,NA,197.364,0.09078,117.316,"folk-pop",4
"1320",0.544257506,0.20264,0.20264,235.65016,0.129,-13.277,0.627363448,229.239,0.20264,111.834,"texas blues",4
"1321",0.33238987,0.83627,0.46551,180.03546,0.2,-19.24,0,174.829,0.2816,153.765,"texas blues",4
"1322",0.543225521,1.95392,0.70141,187.53261,0.255,-12.324,0.215080319,177.673,0.28987,95.781,"country gospel",4
"1323",0.420570307,0.59954,0.15486,221.23057,0,-9.013,NA,208.225,0.15486,133.324,"flamenco",4
"1324",0.30571906,0.81979,0.17128,169.482,2.038,-7.548,NA,154.726,0.17128,182.922,"disco",3
"1325",0.460456543,1.36051,1.06325,260.10077,0,-5.852,0.467365631,260.101,1.06325,200.004,"rap rock",4
"1326",0.412610819,1.6095,0.92674,263.67955,0.67,-15.406,0.323112121,257.109,0.58789,89.394,"chanson",4
"1327",0.372179878,1.17861,0.40675,180.45342,0,-8.287,NA,174.005,0.14904,78.213,"blues-rock",4
"1328",0.285523231,1.29525,0.0267,318.56281,0,-5.414,0.428702263,315.82,0.0267,93.957,"grime",4
"1329",0.610731463,0.44711,0.44711,335.33342,0,-5.763,0.415049772,335.333,0.44711,76.096,"blues-rock",1
"1330",0.249127455,1.00425,0.46184,288.33914,0.368,-12.565,0,283.202,0.27564,112.067,"exotica",4
"1331",0.404039734,1.92238,0.75039,258.87302,0,-14.647,NA,246.671,0.75039,99.587,"future jazz",4
"1332",0.282286406,0.36822,0.36822,183.09179,0.415,-14.663,NA,176.982,0.16821,101.713,"chicago blues",1
"1333",0.360145057,1.08284,0.56426,167.02649,0.234,-19.569,NA,160.961,0.30625,117.625,"piedmont blues",4
"1334",0.563362694,0.038,0.038,296.202,0.181,-10.015,NA,278.808,0.038,109.731,"ballad",4
"1335",0.468604581,0.4297,0.4297,197.56363,0.206,-12.473,0.215080319,193.242,0.17217,114.168,"blues-rock",1
"1336",0.360628716,1.0619,0.54665,185.0771,0.258,-8.006,NA,177.929,0.28866,115.449,"cantonese pop",4
"1337",0.243085349,0.87798,0.4325,200.75057,0.369,-14.179,0,195.239,0.4325,134.857,"easy listening",4
"1338",0.485198263,0.80386,0.33728,356.54485,0.166,-10.06,0,348.775,0.18124,129.277,"neo-progressive",4
"1339",0.41160858,0.2554,0.2554,212.89751,0.305,-6.986,0.79080308,200.133,0.0518,147.928,"bluegrass",4
"1340",0.313569343,0.59712,0.59712,157.46567,0,-12.972,0,154.297,0.24381,84.273,"ranchera",1
"1341",0.410053623,1.75546,0.35048,233.63873,0,-5.404,NA,224.67,0.03805,127.876,"dancehall",5
"1342",0,0.9762,0.3536,337.24036,0,-4.786,0.215080319,321.01,0.047,94.069,"thrash core",4
"1343",0.288578616,0.2429,0.2429,52.76689,0.159,-26.343,0,46.957,0.2429,224.471,"irish folk",1
"1344",0.429780286,0.16372,0.16372,262.37342,2.188,-11.291,0.437036204,262.373,0.16372,129.047,"electronica",4
